# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3445445	3446605	-	WP_013090965.1	WP_013090965.1		ABC transporter substrate-binding protein			BC1002_RS15620	1161	386	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3447024	3448190	-							BC1002_RS15625	1167		old_locus_tag=BC1002_3117
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3447024	3448190	-	WP_013090966.1	WP_013090966.1		ABC transporter substrate-binding protein			BC1002_RS15625	1167	388	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3448750	3449721	-							BC1002_RS15630	972		old_locus_tag=BC1002_3118
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3448750	3449721	-	WP_018432441.1	WP_018432441.1		branched-chain amino acid ABC transporter permease			BC1002_RS15630	972	323	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3449721	3450605	-							BC1002_RS15635	885		old_locus_tag=BC1002_3119
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3449721	3450605	-	WP_013090968.1	WP_013090968.1		branched-chain amino acid ABC transporter permease			BC1002_RS15635	885	294	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3450797	3452011	-							BC1002_RS15640	1215		old_locus_tag=BC1002_3120
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3450797	3452011	-	WP_013090969.1	WP_013090969.1		ABC transporter substrate-binding protein			BC1002_RS15640	1215	404	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3452074	3452832	-							BC1002_RS15645	759		old_locus_tag=BC1002_3121
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3452074	3452832	-	WP_013090970.1	WP_013090970.1		ABC transporter ATP-binding protein			BC1002_RS15645	759	252	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3452829	3453608	-							BC1002_RS15650	780		old_locus_tag=BC1002_3122
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3452829	3453608	-	WP_013090971.1	WP_013090971.1		ABC transporter ATP-binding protein			BC1002_RS15650	780	259	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3453909	3455624	-							BC1002_RS15655	1716		old_locus_tag=BC1002_3123
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3453909	3455624	-	WP_013090972.1	WP_013090972.1		choline dehydrogenase			BC1002_RS15655	1716	571	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3455762	3457315	-							BC1002_RS15660	1554		old_locus_tag=BC1002_3124
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3455762	3457315	-	WP_013090973.1	WP_013090973.1		CoA-acylating methylmalonate-semialdehyde dehydrogenase			BC1002_RS15660	1554	517	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3457461	3458360	+							BC1002_RS15665	900		old_locus_tag=BC1002_3125
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3457461	3458360	+	WP_013090974.1	WP_013090974.1		LysR family transcriptional regulator			BC1002_RS15665	900	299	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3458600	3459136	+							BC1002_RS15670	537		old_locus_tag=BC1002_3126
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3458600	3459136	+	WP_013090975.1	WP_013090975.1		class IV adenylate cyclase			BC1002_RS15670	537	178	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3459221	3459712	-							BC1002_RS15675	492		old_locus_tag=BC1002_3127
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3459221	3459712	-	WP_013090976.1	WP_013090976.1		Lrp/AsnC family transcriptional regulator			BC1002_RS15675	492	163	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3459864	3460754	+					phhA		BC1002_RS15680	891		old_locus_tag=BC1002_3128
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3459864	3460754	+	WP_013090977.1	WP_013090977.1		phenylalanine 4-monooxygenase	phhA		BC1002_RS15680	891	296	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3460871	3461161	+							BC1002_RS15685	291		old_locus_tag=BC1002_3129
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3460871	3461161	+	WP_013090978.1	WP_013090978.1		4a-hydroxytetrahydrobiopterin dehydratase			BC1002_RS15685	291	96	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3461265	3461489	-							BC1002_RS15690	225		old_locus_tag=BC1002_3130
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3461265	3461489	-	WP_013090979.1	WP_013090979.1		DUF3717 domain-containing protein			BC1002_RS15690	225	74	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3461639	3462325	+							BC1002_RS15695	687		old_locus_tag=BC1002_3131
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3461639	3462325	+	WP_013090980.1	WP_013090980.1		response regulator transcription factor			BC1002_RS15695	687	228	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3462494	3464008	+							BC1002_RS15700	1515		old_locus_tag=BC1002_3132
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3462494	3464008	+	WP_013090981.1	WP_013090981.1		sensor histidine kinase			BC1002_RS15700	1515	504	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3464092	3464625	-							BC1002_RS15705	534		old_locus_tag=BC1002_3133
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3464092	3464625	-	WP_013090982.1	WP_013090982.1		SET domain-containing protein-lysine N-methyltransferase			BC1002_RS15705	534	177	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3464838	3465950	-							BC1002_RS15710	1113		old_locus_tag=BC1002_3134
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3464838	3465950	-	WP_013090983.1	WP_013090983.1		NADH:flavin oxidoreductase/NADH oxidase			BC1002_RS15710	1113	370	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3466036	3466773	-							BC1002_RS15715	738		old_locus_tag=BC1002_3135
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3466036	3466773	-	WP_013090984.1	WP_013090984.1		glutamine amidotransferase			BC1002_RS15715	738	245	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3466916	3467554	-							BC1002_RS15720	639		old_locus_tag=BC1002_3136
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3466916	3467554	-	WP_013090985.1	WP_013090985.1		MarR family winged helix-turn-helix transcriptional regulator			BC1002_RS15720	639	212	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3468135	3469250	-							BC1002_RS15725	1116		old_locus_tag=BC1002_3137
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3468135	3469250	-	WP_013090986.1	WP_013090986.1		YbdK family carboxylate-amine ligase			BC1002_RS15725	1116	371	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3469337	3470542	-							BC1002_RS15730	1206		old_locus_tag=BC1002_3138
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3469337	3470542	-	WP_013090987.1	WP_013090987.1		cation:proton antiporter			BC1002_RS15730	1206	401	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3471513	3473480	-					mnmC		BC1002_RS15735	1968		old_locus_tag=BC1002_3139
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3471513	3473480	-	WP_013090988.1	WP_013090988.1		bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	mnmC		BC1002_RS15735	1968	655	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3473928	3474206	+							BC1002_RS15740	279		old_locus_tag=BC1002_3140
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3473928	3474206	+	WP_013090989.1	WP_013090989.1		HU family DNA-binding protein			BC1002_RS15740	279	92	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3474306	3475667	-							BC1002_RS15745	1362		old_locus_tag=BC1002_3141
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3474306	3475667	-	WP_013090990.1	WP_013090990.1		GTP-binding protein			BC1002_RS15745	1362	453	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3475813	3476256	-							BC1002_RS15750	444		old_locus_tag=BC1002_3142
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3475813	3476256	-	WP_013090991.1	WP_013090991.1		lytic transglycosylase domain-containing protein			BC1002_RS15750	444	147	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3476752	3479187	+					gspD		BC1002_RS15755	2436		old_locus_tag=BC1002_3143
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3476752	3479187	+	WP_013090992.1	WP_013090992.1		type II secretion system secretin GspD	gspD		BC1002_RS15755	2436	811	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3479193	3480707	+					gspE		BC1002_RS15760	1515		old_locus_tag=BC1002_3144
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3479193	3480707	+	WP_041734725.1	WP_041734725.1		type II secretion system ATPase GspE	gspE		BC1002_RS15760	1515	504	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3480712	3481929	+					gspF		BC1002_RS15765	1218		old_locus_tag=BC1002_3145
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3480712	3481929	+	WP_013090994.1	WP_013090994.1		type II secretion system inner membrane protein GspF	gspF		BC1002_RS15765	1218	405	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3482004	3482417	-							BC1002_RS15770	414		old_locus_tag=BC1002_3146
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3482004	3482417	-	WP_013090995.1	WP_013090995.1		general secretion pathway protein GspC			BC1002_RS15770	414	137	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3482554	3483018	+					gspG		BC1002_RS15775	465		old_locus_tag=BC1002_3147
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3482554	3483018	+	WP_013090996.1	WP_013090996.1		type II secretion system major pseudopilin GspG	gspG		BC1002_RS15775	465	154	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3483137	3483676	+							BC1002_RS15780	540		old_locus_tag=BC1002_3148
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3483137	3483676	+	WP_013090997.1	WP_013090997.1		GspH/FimT family pseudopilin			BC1002_RS15780	540	179	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3483729	3484121	+					gspI		BC1002_RS15785	393		old_locus_tag=BC1002_3149
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3483729	3484121	+	WP_018438258.1	WP_018438258.1		type II secretion system minor pseudopilin GspI	gspI		BC1002_RS15785	393	130	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3484099	3484773	+							BC1002_RS15790	675		old_locus_tag=BC1002_3150
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3484099	3484773	+	WP_013090999.1	WP_013090999.1		prepilin-type N-terminal cleavage/methylation domain-containing protein			BC1002_RS15790	675	224	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3484775	3485878	+					gspK		BC1002_RS15795	1104		old_locus_tag=BC1002_3151
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3484775	3485878	+	WP_013091000.1	WP_013091000.1		type II secretion system minor pseudopilin GspK	gspK		BC1002_RS15795	1104	367	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3485907	3487316	+					gspL		BC1002_RS15800	1410		old_locus_tag=BC1002_3152
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3485907	3487316	+	WP_013091001.1	WP_013091001.1		type II secretion system protein GspL	gspL		BC1002_RS15800	1410	469	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3487313	3487816	+							BC1002_RS15805	504		old_locus_tag=BC1002_3153
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3487313	3487816	+	WP_013091002.1	WP_013091002.1		type II secretion system protein M			BC1002_RS15805	504	167	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3487845	3488624	+							BC1002_RS15810	780		old_locus_tag=BC1002_3154
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3487845	3488624	+	WP_013091003.1	WP_013091003.1		type II secretion system protein N			BC1002_RS15810	780	259	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3488731	3490326	-							BC1002_RS15815	1596		old_locus_tag=BC1002_3155
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3488731	3490326	-	WP_013091004.1	WP_013091004.1		efflux transporter outer membrane subunit			BC1002_RS15815	1596	531	
gene	pseudogene	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3490638	3490988	-							BC1002_RS15820	351		partial;pseudo;old_locus_tag=BC1002_3156
CDS	without_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3490638	3490988	-				hypothetical protein			BC1002_RS15820	351		partial;pseudo
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3491248	3491757	+							BC1002_RS15825	510		old_locus_tag=BC1002_3157
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3491248	3491757	+	WP_013091006.1	WP_013091006.1		MarR family transcriptional regulator			BC1002_RS15825	510	169	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3491969	3493531	+							BC1002_RS15830	1563		old_locus_tag=BC1002_3158
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3491969	3493531	+	WP_013091007.1	WP_013091007.1		DHA2 family efflux MFS transporter permease subunit			BC1002_RS15830	1563	520	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3493583	3494098	-							BC1002_RS15835	516		old_locus_tag=BC1002_3159
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3493583	3494098	-	WP_013091008.1	WP_013091008.1		hypothetical protein			BC1002_RS15835	516	171	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3494323	3495939	-					gshA		BC1002_RS15840	1617		old_locus_tag=BC1002_3160
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3494323	3495939	-	WP_013091009.1	WP_013091009.1		glutamate--cysteine ligase	gshA		BC1002_RS15840	1617	538	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3496158	3497078	-							BC1002_RS15845	921		old_locus_tag=BC1002_3161
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3496158	3497078	-	WP_013091010.1	WP_013091010.1		DNA-3-methyladenine glycosylase			BC1002_RS15845	921	306	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3497075	3498235	-					ada		BC1002_RS15850	1161		old_locus_tag=BC1002_3162
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3497075	3498235	-	WP_041734473.1	WP_041734473.1		bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada	ada		BC1002_RS15850	1161	386	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3498671	3499096	+							BC1002_RS15855	426		old_locus_tag=BC1002_3164
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3498671	3499096	+	WP_013091013.1	WP_013091013.1		VOC family protein			BC1002_RS15855	426	141	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3499142	3499696	-							BC1002_RS15860	555		old_locus_tag=BC1002_3165
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3499142	3499696	-	WP_026228986.1	WP_026228986.1		YaeQ family protein			BC1002_RS15860	555	184	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3499839	3500816	-							BC1002_RS15865	978		old_locus_tag=BC1002_3166
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3499839	3500816	-	WP_013091015.1	WP_013091015.1		LysR family transcriptional regulator			BC1002_RS15865	978	325	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3500988	3502436	+							BC1002_RS15870	1449		old_locus_tag=BC1002_3167
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3500988	3502436	+	WP_013091016.1	WP_013091016.1		aldehyde dehydrogenase family protein			BC1002_RS15870	1449	482	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3502616	3503620	+							BC1002_RS15875	1005		old_locus_tag=BC1002_3168
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3502616	3503620	+	WP_013091017.1	WP_013091017.1		arabinose ABC transporter substrate-binding protein			BC1002_RS15875	1005	334	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3503714	3505273	+					araG		BC1002_RS15880	1560		old_locus_tag=BC1002_3169
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3503714	3505273	+	WP_013091018.1	WP_013091018.1		L-arabinose ABC transporter ATP-binding protein AraG	araG		BC1002_RS15880	1560	519	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3505348	3506352	+					araH		BC1002_RS15885	1005		old_locus_tag=BC1002_3170
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3505348	3506352	+	WP_013091019.1	WP_013091019.1		L-arabinose ABC transporter permease AraH	araH		BC1002_RS15885	1005	334	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3506607	3506945	-							BC1002_RS15890	339		old_locus_tag=BC1002_3171
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3506607	3506945	-	WP_013091020.1	WP_013091020.1		hypothetical protein			BC1002_RS15890	339	112	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3507440	3507619	+							BC1002_RS15895	180		old_locus_tag=BC1002_3172
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3507440	3507619	+	WP_013091021.1	WP_013091021.1		hypothetical protein			BC1002_RS15895	180	59	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3507824	3508249	-							BC1002_RS15900	426		old_locus_tag=BC1002_3173
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3507824	3508249	-	WP_013091022.1	WP_013091022.1		HIT family protein			BC1002_RS15900	426	141	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3508353	3509288	-							BC1002_RS15905	936		old_locus_tag=BC1002_3174
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3508353	3509288	-	WP_013091023.1	WP_013091023.1		GlxA family transcriptional regulator			BC1002_RS15905	936	311	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3509464	3510303	+							BC1002_RS15910	840		old_locus_tag=BC1002_3175
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	3509464	3510303	+	WP_013091024.1	WP_013091024.1		SDR family oxidoreductase			BC1002_RS15910	840	279	
